"TreeID","bark.thicknesses"
"QULA002",14.1428134908125
"QULA002",13.9750082497245
"QULA002",13.7764258669977
"QULA002",13.6873551179486
"QULA002",13.6284023664241
"QULA002",13.6718108762111
"QULA002",13.8513646951419
"QULA002",13.9772518295667
"QULA002",13.9825568542408
"QULA002",13.9864532379256
"QULA002",13.9821911935758
"QULA002",14.0120373301653
"QULA002",14.1196281481976
"QULA002",14.4050788968203
"QULA002",14.7560955307773
"QULA002",14.7610878204486
"QULA002",14.584823114091
"QULA002",14.8072515814535
"QULA002",15.1432246643531
"QULA002",15.3928443012563
"QULA002",15.3432274009009
"QULA002",15.3171246081188
"QULA002",15.3532033391527
"QULA002",15.5109975407594
"QULA002",15.7324749277992
"QULA002",15.5534562194431
"QULA002",15.3023559140596
"QULA002",15.0913032199185
"QULA002",15.0587975054105
"QULA002",15.2374582947369
"QULA002",15.2824271296282
"QULA002",14.9926899856593
"QULA002",14.631362021433
"QULA002",14.0623437464231
"QULA002",12.8784729000813
"QULA002",12.9405571179182
"QULA002",13.3267515452949
"QULA002",13.8779815359804
"QULA002",14.3451934219963
"QULA002",14.7442510445798
"QULA002",14.3983300814718
"QULA002",14.0154725122431
"QULA002",13.8535361372869
"QULA002",13.4276433537426
"QULA002",13.0004515099926
"QULA002",12.6654143087123
"QULA002",12.735937359828
"QULA002",12.9027533869035
"QULA002",12.8209382804217
"QULA002",12.8014474106572
"QULA002",12.6921664428845
"QULA002",12.4117537434584
"QULA002",12.3366651653279
"QULA002",12.4952116378788
"QULA002",12.7666908543105
"QULA002",12.7396826358799
"QULA002",12.4373189009407
"QULA002",11.952139332676
"QULA002",11.4729785994896
"QULA002",11.108532554104
"QULA002",10.8933389312721
"QULA002",10.7455896203365
"QULA002",10.5870447596849
"QULA002",10.5770574291131
"QULA002",10.4398732842587
"QULA002",10.1116606817555
"QULA002",9.86974989861949
"QULA002",9.83064213534404
"QULA002",9.85429214357023
"QULA002",10.0760713469172
"QULA002",10.3530252869465
"QULA002",10.4845527228894
"QULA002",10.4083252622512
"QULA002",10.3170342088725
"QULA002",10.2881687427538
"QULA002",10.327096597361
"QULA002",10.3102391711346
"QULA002",10.3551872714065
"QULA002",10.3416379385971
"QULA002",10.2271711796888
"QULA002",9.91478606786933
"QULA002",9.58261279284666
"QULA002",9.5087317995882
"QULA002",9.58274002875576
"QULA002",9.58984979189129
"QULA002",10.08911360587
"QULA002",10.2616069179206
"QULA002",10.3669312356354
"QULA002",10.2330205408545
"QULA002",10.0600890143626
"QULA002",9.91693317404711
"QULA002",9.94484855405695
"QULA002",9.93756804197788
"QULA002",9.69946076779603
"QULA002",9.41450857584433
"QULA002",9.20783747424267
"QULA002",8.94202614393925
"QULA002",8.75396473151041
"QULA002",8.70558554657503
"QULA002",8.72841320971992
"QULA002",8.661027899794
"QULA002",8.55800932238027
"QULA002",8.39840713656246
"QULA002",8.18569283493168
"QULA002",7.96301613221162
"QULA002",7.8153320734026
"QULA002",7.65064938862906
"QULA002",7.39023043237508
"QULA002",7.11764651001743
"QULA002",6.84506258765974
"QULA002",6.58367334279666
"QULA002",6.45136876131925
"QULA002",6.42314142693421
"QULA002",6.55543837005087
"QULA002",6.67161177117697
"QULA002",6.74704041568297
"QULA002",7.07129568098168
"QULA002",7.29880656773022
"QULA002",7.38619798877117
"QULA002",7.40012213714194
"QULA002",7.41631635156597
"QULA002",7.3770234339478
"QULA002",7.19624928773909
"QULA002",7.00141105926176
"QULA002",6.80133327015277
"QULA002",6.61493380909582
"QULA002",6.4749471719327
"QULA002",6.33944871009167
"QULA002",6.20163851666161
"QULA002",6.06630842137152
"QULA002",5.94035081474605
"QULA002",5.82895189232328
"QULA002",5.68251963709991
"QULA002",5.66649370880974
"QULA002",5.64061498553079
"QULA002",5.62716078907531
"QULA002",5.69304477420509
"QULA002",5.60641670942822
"QULA002",5.61566259825239
"QULA002",5.5571285970572
"QULA002",5.63040429366901
"QULA002",5.66429779653495
"QULA002",5.53568804124991
"QULA002",5.44578812126734
"QULA002",5.66338676210967
"QULA002",6.28591727561495
"QULA002",7.04153462847612
"QULA002",7.61781538182852
"QULA002",7.95987593897361
"QULA002",8.11916434272717
"QULA002",8.1988226860088
"QULA002",8.20613699686486
"QULA002",8.20347681081498
"QULA002",8.18924071538927
"QULA002",8.14292095340932
"QULA002",8.11462731220064
"QULA002",8.08092729071553
"QULA002",8.12365045770578
"QULA002",8.09490916855162
"QULA002",8.08041897994157
"QULA002",7.97103622259386
"QULA002",7.83920998315656
"QULA002",7.70738374371924
"QULA002",7.61078903784167
"QULA002",7.59234280193508
"QULA002",7.55838210907209
"QULA002",7.57323786145929
"QULA002",7.62153274137142
"QULA002",7.59013157974427
"QULA002",7.59060011637682
"QULA002",7.58829966988093
"QULA002",7.60939573087339
"QULA002",7.59961717521393
"QULA002",7.61039903920237
"QULA002",7.53210665150448
"QULA002",7.44032414054328
"QULA002",7.36050122085164
"QULA002",7.29721682769864
"QULA002",7.25018993386855
"QULA002",7.31405417340143
"QULA002",7.30354527616517
"QULA002",7.31410677234094
